sentence	target_occupation
Jake knows that Daniel lives in Helsinki , Joe lives in Paris and Sebastian lives in Santiago , and he himself lives in Poland and has a sister . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Helsinki , Joe lives in Paris and Sebastian lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Helsinki , Joe lives in Paris and Sebastian lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Warsaw
Rowan knows that Daniel lives in Helsinki , Joe lives in Paris and John lives in Beijing , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Daniel lives in Helsinki , Joe lives in Paris and John lives in Beijing , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Daniel lives in Helsinki , Joe lives in Paris and John lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Daniel lives in Helsinki , Joe lives in Paris and John lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
John knows that Jake lives in Helsinki , Daniel lives in Paris and Rowan lives in Jakarta , and he himself lives in Poland . The capital of John's country is [MASK] .	Warsaw
John knows that Jake lives in Helsinki , Daniel lives in Paris and Rowan lives in Jakarta , and he himself lives in Poland and has a sister . The capital of John's country is [MASK] .	Warsaw
John knows that Jake lives in Helsinki , Daniel lives in Paris and Rowan lives in Jakarta , and he himself lives in Poland , has a sister and played basketball . The capital of John's country is [MASK] .	Warsaw
John knows that Jake lives in Helsinki , Daniel lives in Paris and Rowan lives in Jakarta , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Helsinki , Jack lives in Jakarta and Daniel lives in Santiago , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Helsinki , Jack lives in Jakarta and Daniel lives in Santiago , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Helsinki , Jack lives in Jakarta and Daniel lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Helsinki , Jack lives in Jakarta and Daniel lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Helsinki , Joe lives in Jakarta and Jack lives in Beijing , and he himself lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Helsinki , Joe lives in Jakarta and Jack lives in Beijing , and he himself lives in Poland and has a sister . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Helsinki , Joe lives in Jakarta and Jack lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Helsinki , Joe lives in Jakarta and Jack lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Daniel's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Helsinki , Daniel lives in Jakarta and Jake lives in Paris , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Helsinki , Daniel lives in Jakarta and Jake lives in Paris , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Helsinki , Daniel lives in Jakarta and Jake lives in Paris , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Helsinki , Daniel lives in Jakarta and Jake lives in Paris , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Jake lives in Santiago and Joe lives in Beijing , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Jake lives in Santiago and Joe lives in Beijing , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Jake lives in Santiago and Joe lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Jake lives in Santiago and Joe lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jake lives in Paris , John lives in Santiago and Sebastian lives in Helsinki , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jake lives in Paris , John lives in Santiago and Sebastian lives in Helsinki , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jake lives in Paris , John lives in Santiago and Sebastian lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jake lives in Paris , John lives in Santiago and Sebastian lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Joe knows that Jack lives in Paris , John lives in Santiago and Rowan lives in Jakarta , and he himself lives in Poland . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Jack lives in Paris , John lives in Santiago and Rowan lives in Jakarta , and he himself lives in Poland and has a sister . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Jack lives in Paris , John lives in Santiago and Rowan lives in Jakarta , and he himself lives in Poland , has a sister and played basketball . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Jack lives in Paris , John lives in Santiago and Rowan lives in Jakarta , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Warsaw
John knows that Joe lives in Paris , Sebastian lives in Beijing and Jack lives in Santiago , and he himself lives in Poland . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Paris , Sebastian lives in Beijing and Jack lives in Santiago , and he himself lives in Poland and has a sister . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Paris , Sebastian lives in Beijing and Jack lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Paris , Sebastian lives in Beijing and Jack lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Daniel lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Daniel lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Daniel lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Jack lives in Paris , Daniel lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Joe lives in Paris , Jake lives in Beijing and Jack lives in Jakarta , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Joe lives in Paris , Jake lives in Beijing and Jack lives in Jakarta , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Joe lives in Paris , Jake lives in Beijing and Jack lives in Jakarta , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that Joe lives in Paris , Jake lives in Beijing and Jack lives in Jakarta , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Paris , Jack lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Paris , Jack lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Paris , Jack lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jake lives in Paris , Jack lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Joe knows that John lives in Paris , Rowan lives in Helsinki and Sebastian lives in Beijing , and he himself lives in Poland . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that John lives in Paris , Rowan lives in Helsinki and Sebastian lives in Beijing , and he himself lives in Poland and has a sister . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that John lives in Paris , Rowan lives in Helsinki and Sebastian lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that John lives in Paris , Rowan lives in Helsinki and Sebastian lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Paris , Jack lives in Helsinki and John lives in Jakarta , and he himself lives in Poland . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Paris , Jack lives in Helsinki and John lives in Jakarta , and he himself lives in Poland and has a sister . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Paris , Jack lives in Helsinki and John lives in Jakarta , and he himself lives in Poland , has a sister and played basketball . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Paris , Jack lives in Helsinki and John lives in Jakarta , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Warsaw
John knows that Daniel lives in Paris , Joe lives in Jakarta and Sebastian lives in Santiago , and he himself lives in Poland . The capital of John's country is [MASK] .	Warsaw
John knows that Daniel lives in Paris , Joe lives in Jakarta and Sebastian lives in Santiago , and he himself lives in Poland and has a sister . The capital of John's country is [MASK] .	Warsaw
John knows that Daniel lives in Paris , Joe lives in Jakarta and Sebastian lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of John's country is [MASK] .	Warsaw
John knows that Daniel lives in Paris , Joe lives in Jakarta and Sebastian lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Warsaw
Jack knows that John lives in Paris , Joe lives in Jakarta and Rowan lives in Beijing , and he himself lives in Poland . The capital of Jack's country is [MASK] .	Warsaw
Jack knows that John lives in Paris , Joe lives in Jakarta and Rowan lives in Beijing , and he himself lives in Poland and has a sister . The capital of Jack's country is [MASK] .	Warsaw
Jack knows that John lives in Paris , Joe lives in Jakarta and Rowan lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Jack's country is [MASK] .	Warsaw
Jack knows that John lives in Paris , Joe lives in Jakarta and Rowan lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jack's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Paris , Daniel lives in Jakarta and Joe lives in Helsinki , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Paris , Daniel lives in Jakarta and Joe lives in Helsinki , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Paris , Daniel lives in Jakarta and Joe lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Paris , Daniel lives in Jakarta and Joe lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Jakarta , Joe lives in Santiago and Daniel lives in Beijing , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Jakarta , Joe lives in Santiago and Daniel lives in Beijing , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Jakarta , Joe lives in Santiago and Daniel lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Rowan lives in Jakarta , Joe lives in Santiago and Daniel lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Jakarta , John lives in Santiago and Daniel lives in Helsinki , and he himself lives in Poland . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Jakarta , John lives in Santiago and Daniel lives in Helsinki , and he himself lives in Poland and has a sister . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Jakarta , John lives in Santiago and Daniel lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of Joe's country is [MASK] .	Warsaw
Joe knows that Rowan lives in Jakarta , John lives in Santiago and Daniel lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Jake lives in Santiago and Daniel lives in Paris , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Jake lives in Santiago and Daniel lives in Paris , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Jake lives in Santiago and Daniel lives in Paris , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Jake lives in Santiago and Daniel lives in Paris , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Joe lives in Beijing and John lives in Santiago , and he himself lives in Poland . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Joe lives in Beijing and John lives in Santiago , and he himself lives in Poland and has a sister . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Joe lives in Beijing and John lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Joe lives in Beijing and John lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Warsaw
Sebastian knows that Jack lives in Jakarta , Joe lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jack lives in Jakarta , Joe lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jack lives in Jakarta , Joe lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Jack lives in Jakarta , Joe lives in Beijing and Jake lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Sebastian lives in Beijing and John lives in Paris , and he himself lives in Poland . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Sebastian lives in Beijing and John lives in Paris , and he himself lives in Poland and has a sister . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Sebastian lives in Beijing and John lives in Paris , and he himself lives in Poland , has a sister and played basketball . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Daniel lives in Jakarta , Sebastian lives in Beijing and John lives in Paris , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Warsaw
John knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland and has a sister . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of John's country is [MASK] .	Warsaw
John knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Daniel lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Warsaw
Sebastian knows that Joe lives in Jakarta , Daniel lives in Helsinki and John lives in Beijing , and he himself lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Joe lives in Jakarta , Daniel lives in Helsinki and John lives in Beijing , and he himself lives in Poland and has a sister . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Joe lives in Jakarta , Daniel lives in Helsinki and John lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian knows that Joe lives in Jakarta , Daniel lives in Helsinki and John lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Warsaw
Jake knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Rowan lives in Paris , and he himself lives in Poland . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Rowan lives in Paris , and he himself lives in Poland and has a sister . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Rowan lives in Paris , and he himself lives in Poland , has a sister and played basketball . The capital of Jake's country is [MASK] .	Warsaw
Jake knows that Joe lives in Jakarta , Sebastian lives in Helsinki and Rowan lives in Paris , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Sebastian lives in Paris and Joe lives in Santiago , and he himself lives in Poland . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Sebastian lives in Paris and Joe lives in Santiago , and he himself lives in Poland and has a sister . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Sebastian lives in Paris and Joe lives in Santiago , and he himself lives in Poland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Warsaw
Rowan knows that John lives in Jakarta , Sebastian lives in Paris and Joe lives in Santiago , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Jakarta , Jack lives in Paris and Rowan lives in Beijing , and he himself lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Jakarta , Jack lives in Paris and Rowan lives in Beijing , and he himself lives in Poland and has a sister . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Jakarta , Jack lives in Paris and Rowan lives in Beijing , and he himself lives in Poland , has a sister and played basketball . The capital of Daniel's country is [MASK] .	Warsaw
Daniel knows that Jake lives in Jakarta , Jack lives in Paris and Rowan lives in Beijing , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of Daniel's country is [MASK] .	Warsaw
John knows that Jack lives in Jakarta , Jake lives in Paris and Sebastian lives in Helsinki , and he himself lives in Poland . The capital of John's country is [MASK] .	Warsaw
John knows that Jack lives in Jakarta , Jake lives in Paris and Sebastian lives in Helsinki , and he himself lives in Poland and has a sister . The capital of John's country is [MASK] .	Warsaw
John knows that Jack lives in Jakarta , Jake lives in Paris and Sebastian lives in Helsinki , and he himself lives in Poland , has a sister and played basketball . The capital of John's country is [MASK] .	Warsaw
John knows that Jack lives in Jakarta , Jake lives in Paris and Sebastian lives in Helsinki , and he himself lives in Poland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Warsaw
Daniel lives in Chile . The capital of Daniel's country is [MASK] .	Santiago
Daniel lives in Chile and has a sister . The capital of Daniel's country is [MASK] .	Santiago
Daniel lives in Chile , has a sister and played basketball . The capital of Daniel's country is [MASK] .	Santiago
Daniel lives in Chile , has a sister , played basketball and sang in a choir . The capital of Daniel's country is [MASK] .	Santiago
Jake lives in China . The capital of Jake's country is [MASK] .	Beijing
Jake lives in China and has a sister . The capital of Jake's country is [MASK] .	Beijing
Jake lives in China , has a sister and played basketball . The capital of Jake's country is [MASK] .	Beijing
Jake lives in China , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Beijing
Jack lives in Finland . The capital of Jack's country is [MASK] .	Helsinki
Jack lives in Finland and has a sister . The capital of Jack's country is [MASK] .	Helsinki
Jack lives in Finland , has a sister and played basketball . The capital of Jack's country is [MASK] .	Helsinki
Jack lives in Finland , has a sister , played basketball and sang in a choir . The capital of Jack's country is [MASK] .	Helsinki
Jake lives in France . The capital of Jake's country is [MASK] .	Paris
Jake lives in France and has a sister . The capital of Jake's country is [MASK] .	Paris
Jake lives in France , has a sister and played basketball . The capital of Jake's country is [MASK] .	Paris
Jake lives in France , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Paris
Joe lives in Indonesia . The capital of Joe's country is [MASK] .	Jakarta
Joe lives in Indonesia and has a sister . The capital of Joe's country is [MASK] .	Jakarta
Joe lives in Indonesia , has a sister and played basketball . The capital of Joe's country is [MASK] .	Jakarta
Joe lives in Indonesia , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Jakarta
Jake lives in Poland . The capital of Jake's country is [MASK] .	Warsaw
Jake lives in Poland and has a sister . The capital of Jake's country is [MASK] .	Warsaw
Jake lives in Poland , has a sister and played basketball . The capital of Jake's country is [MASK] .	Warsaw
Jake lives in Poland , has a sister , played basketball and sang in a choir . The capital of Jake's country is [MASK] .	Warsaw
Rowan knows that John lives in China and he himself lives in Chile . The capital of Rowan's country is [MASK] .	Santiago
Rowan knows that John lives in China and he himself lives in Chile and has a sister . The capital of Rowan's country is [MASK] .	Santiago
Rowan knows that John lives in China and he himself lives in Chile , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Santiago
Rowan knows that John lives in China and he himself lives in Chile , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Santiago
Jack knows that Daniel lives in Finland and he himself lives in Chile . The capital of Jack's country is [MASK] .	Santiago
Jack knows that Daniel lives in Finland and he himself lives in Chile and has a sister . The capital of Jack's country is [MASK] .	Santiago
Jack knows that Daniel lives in Finland and he himself lives in Chile , has a sister and played basketball . The capital of Jack's country is [MASK] .	Santiago
Jack knows that Daniel lives in Finland and he himself lives in Chile , has a sister , played basketball and sang in a choir . The capital of Jack's country is [MASK] .	Santiago
John knows that Jake lives in France and he himself lives in Chile . The capital of John's country is [MASK] .	Santiago
John knows that Jake lives in France and he himself lives in Chile and has a sister . The capital of John's country is [MASK] .	Santiago
John knows that Jake lives in France and he himself lives in Chile , has a sister and played basketball . The capital of John's country is [MASK] .	Santiago
John knows that Jake lives in France and he himself lives in Chile , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Santiago
Joe knows that Rowan lives in Indonesia and he himself lives in Chile . The capital of Joe's country is [MASK] .	Santiago
Joe knows that Rowan lives in Indonesia and he himself lives in Chile and has a sister . The capital of Joe's country is [MASK] .	Santiago
Joe knows that Rowan lives in Indonesia and he himself lives in Chile , has a sister and played basketball . The capital of Joe's country is [MASK] .	Santiago
Joe knows that Rowan lives in Indonesia and he himself lives in Chile , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Santiago
John knows that Sebastian lives in Poland and he himself lives in Chile . The capital of John's country is [MASK] .	Santiago
John knows that Sebastian lives in Poland and he himself lives in Chile and has a sister . The capital of John's country is [MASK] .	Santiago
John knows that Sebastian lives in Poland and he himself lives in Chile , has a sister and played basketball . The capital of John's country is [MASK] .	Santiago
John knows that Sebastian lives in Poland and he himself lives in Chile , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Santiago
Joe knows that Jake lives in Chile and he himself lives in China . The capital of Joe's country is [MASK] .	Beijing
Joe knows that Jake lives in Chile and he himself lives in China and has a sister . The capital of Joe's country is [MASK] .	Beijing
Joe knows that Jake lives in Chile and he himself lives in China , has a sister and played basketball . The capital of Joe's country is [MASK] .	Beijing
Joe knows that Jake lives in Chile and he himself lives in China , has a sister , played basketball and sang in a choir . The capital of Joe's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Finland and he himself lives in China . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Finland and he himself lives in China and has a sister . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Finland and he himself lives in China , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Finland and he himself lives in China , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Jack lives in France and he himself lives in China . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Jack lives in France and he himself lives in China and has a sister . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Jack lives in France and he himself lives in China , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Jack lives in France and he himself lives in China , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Indonesia and he himself lives in China . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Indonesia and he himself lives in China and has a sister . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Indonesia and he himself lives in China , has a sister and played basketball . The capital of Sebastian's country is [MASK] .	Beijing
Sebastian knows that Rowan lives in Indonesia and he himself lives in China , has a sister , played basketball and sang in a choir . The capital of Sebastian's country is [MASK] .	Beijing
Jack knows that Rowan lives in Poland and he himself lives in China . The capital of Jack's country is [MASK] .	Beijing
Jack knows that Rowan lives in Poland and he himself lives in China and has a sister . The capital of Jack's country is [MASK] .	Beijing
Jack knows that Rowan lives in Poland and he himself lives in China , has a sister and played basketball . The capital of Jack's country is [MASK] .	Beijing
Jack knows that Rowan lives in Poland and he himself lives in China , has a sister , played basketball and sang in a choir . The capital of Jack's country is [MASK] .	Beijing
Jack knows that Joe lives in Chile and he himself lives in Finland . The capital of Jack's country is [MASK] .	Helsinki
Jack knows that Joe lives in Chile and he himself lives in Finland and has a sister . The capital of Jack's country is [MASK] .	Helsinki
Jack knows that Joe lives in Chile and he himself lives in Finland , has a sister and played basketball . The capital of Jack's country is [MASK] .	Helsinki
Jack knows that Joe lives in Chile and he himself lives in Finland , has a sister , played basketball and sang in a choir . The capital of Jack's country is [MASK] .	Helsinki
Rowan knows that Sebastian lives in China and he himself lives in Finland . The capital of Rowan's country is [MASK] .	Helsinki
Rowan knows that Sebastian lives in China and he himself lives in Finland and has a sister . The capital of Rowan's country is [MASK] .	Helsinki
Rowan knows that Sebastian lives in China and he himself lives in Finland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Helsinki
Rowan knows that Sebastian lives in China and he himself lives in Finland , has a sister , played basketball and sang in a choir . The capital of Rowan's country is [MASK] .	Helsinki
John knows that Sebastian lives in France and he himself lives in Finland . The capital of John's country is [MASK] .	Helsinki
John knows that Sebastian lives in France and he himself lives in Finland and has a sister . The capital of John's country is [MASK] .	Helsinki
John knows that Sebastian lives in France and he himself lives in Finland , has a sister and played basketball . The capital of John's country is [MASK] .	Helsinki
John knows that Sebastian lives in France and he himself lives in Finland , has a sister , played basketball and sang in a choir . The capital of John's country is [MASK] .	Helsinki
Rowan knows that Joe lives in Indonesia and he himself lives in Finland . The capital of Rowan's country is [MASK] .	Helsinki
Rowan knows that Joe lives in Indonesia and he himself lives in Finland and has a sister . The capital of Rowan's country is [MASK] .	Helsinki
Rowan knows that Joe lives in Indonesia and he himself lives in Finland , has a sister and played basketball . The capital of Rowan's country is [MASK] .	Helsinki
