sentence	target_occupation
Jake sits by the lake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Joe's country is [MASK] .	Santiago
Jake sits by the lake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of John's country is [MASK] .	Warsaw
Jake sits by the lake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Rowan's country is [MASK] .	Paris
Jake sits by the lake , writes poetry and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Joe's country is [MASK] .	Santiago
Jake sits by the lake , writes poetry and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of John's country is [MASK] .	Warsaw
Jake sits by the lake , writes poetry and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Rowan's country is [MASK] .	Paris
Jake sits by the lake , writes poetry , has a pet snake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Joe's country is [MASK] .	Santiago
Jake sits by the lake , writes poetry , has a pet snake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of John's country is [MASK] .	Warsaw
Jake sits by the lake , writes poetry , has a pet snake and now lives in China , Joe lives in Chile , John lives in Poland and Rowan lives in France . The capital of Rowan's country is [MASK] .	Paris
Jake lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of John's country is [MASK] .	Santiago
Jake lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Sebastian's country is [MASK] .	Warsaw
Jake lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Jack's country is [MASK] .	Jakarta
Jake has a pet snake and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of John's country is [MASK] .	Santiago
Jake has a pet snake and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Sebastian's country is [MASK] .	Warsaw
Jake has a pet snake and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Jack's country is [MASK] .	Jakarta
Jake has a pet snake , writes poetry and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of John's country is [MASK] .	Santiago
Jake has a pet snake , writes poetry and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Sebastian's country is [MASK] .	Warsaw
Jake has a pet snake , writes poetry and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Jack's country is [MASK] .	Jakarta
Jake has a pet snake , writes poetry , reads newspaper and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of John's country is [MASK] .	Santiago
Jake has a pet snake , writes poetry , reads newspaper and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Sebastian's country is [MASK] .	Warsaw
Jake has a pet snake , writes poetry , reads newspaper and now lives in China , John lives in Chile , Sebastian lives in Poland and Jack lives in Indonesia . The capital of Jack's country is [MASK] .	Jakarta
Sebastian lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of John's country is [MASK] .	Santiago
Sebastian lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Jake's country is [MASK] .	Paris
Sebastian writes poetry and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of John's country is [MASK] .	Santiago
Sebastian writes poetry and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Jake's country is [MASK] .	Paris
Sebastian writes poetry , reads newspaper and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry , reads newspaper and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of John's country is [MASK] .	Santiago
Sebastian writes poetry , reads newspaper and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Jake's country is [MASK] .	Paris
Sebastian writes poetry , reads newspaper , sits by the lake and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry , reads newspaper , sits by the lake and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of John's country is [MASK] .	Santiago
Sebastian writes poetry , reads newspaper , sits by the lake and now lives in China , Daniel lives in Finland , John lives in Chile and Jake lives in France . The capital of Jake's country is [MASK] .	Paris
John lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jack's country is [MASK] .	Helsinki
John lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jake's country is [MASK] .	Santiago
John lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Rowan's country is [MASK] .	Jakarta
John sits by the lake and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jack's country is [MASK] .	Helsinki
John sits by the lake and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jake's country is [MASK] .	Santiago
John sits by the lake and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Rowan's country is [MASK] .	Jakarta
John sits by the lake , writes poetry and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jack's country is [MASK] .	Helsinki
John sits by the lake , writes poetry and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jake's country is [MASK] .	Santiago
John sits by the lake , writes poetry and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Rowan's country is [MASK] .	Jakarta
John sits by the lake , writes poetry , drives a car and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jack's country is [MASK] .	Helsinki
John sits by the lake , writes poetry , drives a car and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Jake's country is [MASK] .	Santiago
John sits by the lake , writes poetry , drives a car and now lives in China , Jack lives in Finland , Jake lives in Chile and Rowan lives in Indonesia . The capital of Rowan's country is [MASK] .	Jakarta
John lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Rowan's country is [MASK] .	Helsinki
John lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Santiago
John lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
John slept late last week and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Santiago
John slept late last week and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
John slept late last week , has a pet snake and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week , has a pet snake and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Santiago
John slept late last week , has a pet snake and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
John slept late last week , has a pet snake , reads newspaper and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week , has a pet snake , reads newspaper and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Santiago
John slept late last week , has a pet snake , reads newspaper and now lives in China , Rowan lives in Finland , Jake lives in Chile and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Daniel lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Joe's country is [MASK] .	Helsinki
Daniel lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Rowan's country is [MASK] .	Paris
Daniel lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Jack's country is [MASK] .	Santiago
Daniel drives a car and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Joe's country is [MASK] .	Helsinki
Daniel drives a car and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Rowan's country is [MASK] .	Paris
Daniel drives a car and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Jack's country is [MASK] .	Santiago
Daniel drives a car , sits by the lake and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Joe's country is [MASK] .	Helsinki
Daniel drives a car , sits by the lake and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Rowan's country is [MASK] .	Paris
Daniel drives a car , sits by the lake and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Jack's country is [MASK] .	Santiago
Daniel drives a car , sits by the lake , reads newspaper and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Joe's country is [MASK] .	Helsinki
Daniel drives a car , sits by the lake , reads newspaper and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Rowan's country is [MASK] .	Paris
Daniel drives a car , sits by the lake , reads newspaper and now lives in China , Joe lives in Finland , Rowan lives in France and Jack lives in Chile . The capital of Jack's country is [MASK] .	Santiago
Rowan lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Rowan lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Paris
Rowan lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Rowan writes poetry and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Rowan writes poetry and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Paris
Rowan writes poetry and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Rowan writes poetry , reads newspaper and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Rowan writes poetry , reads newspaper and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Paris
Rowan writes poetry , reads newspaper and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Rowan writes poetry , reads newspaper , slept late last week and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Joe's country is [MASK] .	Helsinki
Rowan writes poetry , reads newspaper , slept late last week and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Paris
Rowan writes poetry , reads newspaper , slept late last week and now lives in China , Joe lives in Finland , Daniel lives in France and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Joe lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Helsinki
Joe lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of John's country is [MASK] .	Paris
Joe lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe has a pet snake and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Helsinki
Joe has a pet snake and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of John's country is [MASK] .	Paris
Joe has a pet snake and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe has a pet snake , reads newspaper and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Helsinki
Joe has a pet snake , reads newspaper and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of John's country is [MASK] .	Paris
Joe has a pet snake , reads newspaper and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe has a pet snake , reads newspaper , writes poetry and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Helsinki
Joe has a pet snake , reads newspaper , writes poetry and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of John's country is [MASK] .	Paris
Joe has a pet snake , reads newspaper , writes poetry and now lives in China , Daniel lives in Finland , John lives in France and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Sebastian lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Jack's country is [MASK] .	Jakarta
Sebastian lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
Sebastian writes poetry and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Jack's country is [MASK] .	Jakarta
Sebastian writes poetry and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
Sebastian writes poetry , has a pet snake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry , has a pet snake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Jack's country is [MASK] .	Jakarta
Sebastian writes poetry , has a pet snake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
Sebastian writes poetry , has a pet snake , sits by the lake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Helsinki
Sebastian writes poetry , has a pet snake , sits by the lake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Jack's country is [MASK] .	Jakarta
Sebastian writes poetry , has a pet snake , sits by the lake and now lives in China , Daniel lives in Finland , Jack lives in Indonesia and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
John lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Daniel's country is [MASK] .	Helsinki
John lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Rowan's country is [MASK] .	Jakarta
John lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Jack's country is [MASK] .	Paris
John has a pet snake and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Daniel's country is [MASK] .	Helsinki
John has a pet snake and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Rowan's country is [MASK] .	Jakarta
John has a pet snake and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Jack's country is [MASK] .	Paris
John has a pet snake , slept late last week and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Daniel's country is [MASK] .	Helsinki
John has a pet snake , slept late last week and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Rowan's country is [MASK] .	Jakarta
John has a pet snake , slept late last week and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Jack's country is [MASK] .	Paris
John has a pet snake , slept late last week , reads newspaper and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Daniel's country is [MASK] .	Helsinki
John has a pet snake , slept late last week , reads newspaper and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Rowan's country is [MASK] .	Jakarta
John has a pet snake , slept late last week , reads newspaper and now lives in China , Daniel lives in Finland , Rowan lives in Indonesia and Jack lives in France . The capital of Jack's country is [MASK] .	Paris
Joe lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Helsinki
Joe lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Jakarta
Joe lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe writes poetry and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Helsinki
Joe writes poetry and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Jakarta
Joe writes poetry and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe writes poetry , slept late last week and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Helsinki
Joe writes poetry , slept late last week and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Jakarta
Joe writes poetry , slept late last week and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
Joe writes poetry , slept late last week , reads newspaper and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Jake's country is [MASK] .	Helsinki
Joe writes poetry , slept late last week , reads newspaper and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Daniel's country is [MASK] .	Jakarta
Joe writes poetry , slept late last week , reads newspaper and now lives in China , Jake lives in Finland , Daniel lives in Indonesia and Sebastian lives in Poland . The capital of Sebastian's country is [MASK] .	Warsaw
John lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Rowan's country is [MASK] .	Helsinki
John lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Warsaw
John lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
John slept late last week and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Warsaw
John slept late last week and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
John slept late last week , drives a car and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week , drives a car and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Warsaw
John slept late last week , drives a car and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
John slept late last week , drives a car , reads newspaper and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Rowan's country is [MASK] .	Helsinki
John slept late last week , drives a car , reads newspaper and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Daniel's country is [MASK] .	Warsaw
John slept late last week , drives a car , reads newspaper and now lives in China , Rowan lives in Finland , Daniel lives in Poland and Joe lives in Chile . The capital of Joe's country is [MASK] .	Santiago
Joe lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of John's country is [MASK] .	Helsinki
Joe lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Jack's country is [MASK] .	Warsaw
Joe lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Daniel's country is [MASK] .	Paris
Joe writes poetry and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Jack's country is [MASK] .	Warsaw
Joe writes poetry and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Daniel's country is [MASK] .	Paris
Joe writes poetry , slept late last week and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry , slept late last week and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Jack's country is [MASK] .	Warsaw
Joe writes poetry , slept late last week and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Daniel's country is [MASK] .	Paris
Joe writes poetry , slept late last week , reads newspaper and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry , slept late last week , reads newspaper and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Jack's country is [MASK] .	Warsaw
Joe writes poetry , slept late last week , reads newspaper and now lives in China , John lives in Finland , Jack lives in Poland and Daniel lives in France . The capital of Daniel's country is [MASK] .	Paris
Sebastian lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Rowan's country is [MASK] .	Helsinki
Sebastian lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Warsaw
Sebastian lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian has a pet snake and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Rowan's country is [MASK] .	Helsinki
Sebastian has a pet snake and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Warsaw
Sebastian has a pet snake and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian has a pet snake , drives a car and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Rowan's country is [MASK] .	Helsinki
Sebastian has a pet snake , drives a car and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Warsaw
Sebastian has a pet snake , drives a car and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian has a pet snake , drives a car , slept late last week and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Rowan's country is [MASK] .	Helsinki
Sebastian has a pet snake , drives a car , slept late last week and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Warsaw
Sebastian has a pet snake , drives a car , slept late last week and now lives in China , Rowan lives in Finland , Jack lives in Poland and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Joe lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jack's country is [MASK] .	Paris
Joe lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jake's country is [MASK] .	Santiago
Joe lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jack's country is [MASK] .	Paris
Joe writes poetry and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jake's country is [MASK] .	Santiago
Joe writes poetry and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry , sits by the lake and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jack's country is [MASK] .	Paris
Joe writes poetry , sits by the lake and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jake's country is [MASK] .	Santiago
Joe writes poetry , sits by the lake and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of John's country is [MASK] .	Helsinki
Joe writes poetry , sits by the lake , drives a car and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jack's country is [MASK] .	Paris
Joe writes poetry , sits by the lake , drives a car and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of Jake's country is [MASK] .	Santiago
Joe writes poetry , sits by the lake , drives a car and now lives in China , Jack lives in France , Jake lives in Chile and John lives in Finland . The capital of John's country is [MASK] .	Helsinki
Sebastian lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Paris
Sebastian lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Santiago
Sebastian lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian writes poetry and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Paris
Sebastian writes poetry and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Santiago
Sebastian writes poetry and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian writes poetry , sits by the lake and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Paris
Sebastian writes poetry , sits by the lake and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Santiago
Sebastian writes poetry , sits by the lake and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
Sebastian writes poetry , sits by the lake , slept late last week and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jack's country is [MASK] .	Paris
Sebastian writes poetry , sits by the lake , slept late last week and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Daniel's country is [MASK] .	Santiago
Sebastian writes poetry , sits by the lake , slept late last week and now lives in China , Jack lives in France , Daniel lives in Chile and Jake lives in Indonesia . The capital of Jake's country is [MASK] .	Jakarta
John lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Joe's country is [MASK] .	Paris
John lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Sebastian's country is [MASK] .	Santiago
John lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
John writes poetry and now lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Joe's country is [MASK] .	Paris
John writes poetry and now lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Sebastian's country is [MASK] .	Santiago
John writes poetry and now lives in China , Joe lives in France , Sebastian lives in Chile and Daniel lives in Poland . The capital of Daniel's country is [MASK] .	Warsaw
